epoch,class_0_tp,class_0_fp,class_0_tn,class_0_fn,class_1_tp,class_1_fp,class_1_tn,class_1_fn,accuracy,roc_auc,f1_score,loss
173,102,3,91,3,91,3,102,3,0.969849246,0.994427558,0.968085106,0.100840817
174,113,0,86,0,86,0,113,0,1,1,1,0.03890339
175,95,0,102,2,102,2,95,0,0.989949749,0.999393572,0.990291262,0.046065617
176,105,1,91,2,91,2,105,1,0.984924623,0.999593661,0.983783784,0.039908529
177,106,1,91,1,91,1,106,1,0.989949749,0.999593661,0.989130435,0.036899834
178,84,2,109,4,109,4,84,2,0.969849246,0.998464373,0.973214286,0.065338263
179,102,1,95,1,95,1,102,1,0.989949749,0.998685275,0.989583333,0.051323852
180,96,2,99,2,99,2,96,2,0.979899497,0.998282481,0.98019802,0.066512569
181,99,4,92,4,92,4,99,4,0.959798995,0.996561489,0.958333333,0.085737721
182,103,1,94,1,94,1,103,1,0.989949749,0.999595142,0.989473684,0.040097193
183,101,2,93,3,93,3,101,2,0.974874372,0.997469636,0.97382199,0.071920619
184,105,0,94,0,94,0,105,0,1,1,1,0.020210092
185,105,1,93,0,93,0,105,1,0.994974874,0.999898683,0.994652406,0.024609463
186,102,1,93,3,93,3,102,1,0.979899497,0.999594732,0.978947368,0.043959326
187,99,2,96,2,96,2,99,2,0.979899497,0.997575268,0.979591837,0.070798746
188,107,2,90,0,90,0,107,2,0.989949749,0.999492076,0.989010989,0.039709361
189,92,0,107,0,107,0,92,0,1,1,1,0.022379996
190,95,0,103,1,103,1,95,0,0.994974874,1,0.995169082,0.022507773
191,117,0,81,1,81,1,117,0,0.994974874,1,0.993865031,0.01996937
192,95,1,103,0,103,0,95,1,0.994974874,0.999797571,0.995169082,0.027563608
193,104,0,95,0,95,0,104,0,1,1,1,0.011621278
194,97,2,99,1,99,1,97,2,0.984924623,0.999494847,0.985074627,0.037721121
195,96,2,100,1,100,1,96,2,0.984924623,0.999797857,0.985221675,0.036091738
196,99,5,92,3,92,3,99,5,0.959798995,0.991004649,0.958333333,0.113575412
197,106,0,93,0,93,0,106,0,1,1,1,0.020118227
198,90,5,100,4,100,4,90,5,0.954773869,0.995339412,0.956937799,0.092626884
199,89,2,108,0,108,0,89,2,0.989949749,0.99959142,0.990825688,0.040156758
200,100,1,94,4,94,4,100,1,0.974874372,0.998582996,0.974093264,0.060276178
